"id_estudiante";"plan_estudios";"sede";"codigo_postal";"localidad";"provincia";"pais";"sexo";"cohorte"
83262;509;"SEDE LUJAN";1723;"M. ACOSTA";"BUENOS AIRES";"ARGENTINA";"F";2003
83263;508;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2003
83264;404;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2003
83265;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";2003
83268;603;"SEDE LUJAN";1704;"RAMOS MEJIA";"BUENOS AIRES";"ARGENTINA";"F";2003
83269;603;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2003
83270;1001;"SEDE LUJAN";3260;"C. D.URUGUAY";"ENTRE RIOS";"ARGENTINA";"M";2003
83271;207;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";2003
83272;509;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2003
83273;2504;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";2003
83274;308;"SEDE LUJAN";1723;"M. ACOSTA";"BUENOS AIRES";"ARGENTINA";"F";2003
83276;308;"D.A. PILAR";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";2003
83277;308;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";2003
83278;1602;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
83279;508;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2003
83281;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2003
83282;2506;"SEDE LUJAN";1259;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"M";2003
83285;509;"C.R. SAN MIGUEL";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2003
83287;308;"C.R. SAN MIGUEL";1665;"TORTUGUITAS";"BUENOS AIRES";"ARGENTINA";"M";2003
83291;508;"C.R. SAN MIGUEL";1619;"MAQ. SAVIO";"BUENOS AIRES";"ARGENTINA";"F";2003
